Id,Date,Title,Short Description
1164,2017-11-26,RPT-U.S. prosecutors' letter spurred orders in self-driving car lawsuit,"The judge overseeing a lawsuit between Uber Technologies Inc and Alphabet Inc's Waymo self-driving car unit issued a series of orders this week, prompted by information shared with him by the U.S. Department of Justice."
97409,2017-11-26,U.S. prosecutors' letter spurred orders in self-driving car lawsuit,"The judge overseeing a lawsuit between Uber Technologies Inc [UBER.UL] and Alphabet Inc's <GOOGL.O> Waymo self-driving car unit issued a series of orders this week, prompted by information shared with him by the U.S. Department of Justice."
186986,2017-11-24,Uber to disclose price on SoftBank deal early next week: sources,"Uber Technologies Inc [UBER.UL] plans to move ahead with a deal to bring in Japanese technology company SoftBank Group Corp <9984.T> as a major investor by disclosing the pricing early next week in formal tender offers to the ride-hailing service's investors, two people..."
94515,2017-11-24,Uber to send out tenders on SoftBank deal early next week -sources,"Uber Technologies Inc plans to move ahead with a deal to bring in Japanese technology company SoftBank Group Corp as a major investor by disclosing the terms early next week in formal tender offers to the ride-hailing service's investors, two people familiar with the plans..."
186849,2017-11-24,Uber seeks to appeal UK workers' rights decision at Supreme Court,"Uber submitted a request to appeal to the Supreme Court a decision by a British tribunal which said its drivers deserved workers' rights such as the minimum wage, the taxi app said on Friday."
187019,2017-11-24,"Uber, Yandex ride services can merge in Russia, regulator FAS rules","Uber [UBER.UL] and Yandex's ride-sharing businesses can merge in Russia, anti-monopoly regulator FAS ruled on Friday, but stipulated that the combined company not bar drivers from working for competitors."
186951,2017-11-24,Uber to partner with Mahindra to pilot electric vehicles in India,"Ride-hailing firm Uber will partner with automaker Mahindra and Mahindra to pilot electric vehicles on its platform in India, the two companies said on Friday, at a time when the government is pushing to have all new vehicles electrified by 2030."
186873,2017-11-23,Uber told SoftBank about data breach before telling public,Uber Technologies Inc said on Thursday that it discussed a massive data breach with potential investor SoftBank Group Corp ahead of going public with details of the incident on Tuesday.
186874,2017-11-23,EU privacy regulators to discuss Uber hack next week,European Union privacy regulators will discuss ride-hailing app Uber's [UBER.UL] massive data breach cover-up next week and could create a task-force to coordinate investigations.
186883,2017-11-23,U.S. judge orders Uber customer to arbitrate price-fixing claims,"A U.S. judge ruled that Uber can force an unhappy Connecticut customer's price-fixing case against the ride-service company into arbitration, after the customer said the proposed class action belonged in court because he never agreed to arbitrate."
186878,2017-11-22,Uber's messy data breach collides with launch of SoftBank deal,"A newspaper advertisement for an Uber Technologies Inc stock sale was juxtaposed on Wednesday with a report that the ride-service provider had covered up a data hack - something of a metaphor for Uber, a company with boundless investor interest, but whose penchant for rule-breaking..."
472849,2017-11-22,FTC says it is evaluating 'serious issues' raised in Uber's handling of a data breach,"The Federal Trade Commission, which investigates companies accused of being sloppy with consumer data, said it was ""closely evaluating the serious issues"" raised in Uber's [UBER.UL] handling of its hack last year, an FTC spokesman said on Wednesday."
472847,2017-11-22,FTC says it is evaluating 'serious issues' raised in Uber's handling of a data breach,"The Federal Trade Commission, which investigates companies accused of being sloppy with consumer data, said it was ""closely evaluating the serious issues"" raised in Uber's [UBER.UL] handling of its hack last year, an FTC spokesman said on Wednesday."
472848,2017-11-22,FTC says it is evaluating 'serious issues' raised in Uber's handling of a data breach,"The Federal Trade Commission, which investigates companies accused of being sloppy with consumer data, said it was ""closely evaluating the serious issues"" raised in Uber's [UBER.UL] handling of its hack last year, an FTC spokesman said on Wednesday."
472850,2017-11-22,FTC says it is evaluating 'serious issues' raised in Uber's handling of a data breach,"The Federal Trade Commission, which investigates companies accused of being sloppy with consumer data, said it was ""closely evaluating the serious issues"" raised in Uber's [UBER.UL] handling of its hack last year, an FTC spokesman said on Wednesday."
186872,2017-11-22,Breakingviews - Uber cover-up makes new boss's job even harder,"Travis Kalanick has a lot to answer for at Uber Technologies. Sure, he founded the revolutionary ride-hailing service and built it into a global business. But the legacy of irresponsibility while he served as chief executive has cast a shadow over the company’s future."
472857,2017-11-22,"U.S. Rep. Pallone urges hearing, FTC probe of Uber handling of data breach",U.S. Representative Frank Pallone called on Wednesday for a hearing into Uber Technologies Inc's [UBER.UL] handling of a breach that exposed data about drivers and riders.
472856,2017-11-22,"U.S. Rep. Pallone urges hearing, FTC probe of Uber handling of data breach",U.S. Representative Frank Pallone called on Wednesday for a hearing into Uber Technologies Inc's [UBER.UL] handling of a breach that exposed data about drivers and riders.
472855,2017-11-22,"U.S. Rep. Pallone urges hearing, FTC probe of Uber handling of data breach",U.S. Representative Frank Pallone called on Wednesday for a hearing into Uber Technologies Inc's [UBER.UL] handling of a breach that exposed data about drivers and riders.
472858,2017-11-22,"U.S. Rep. Pallone urges hearing, FTC probe of Uber handling of data breach",U.S. Representative Frank Pallone called on Wednesday for a hearing into Uber Technologies Inc's [UBER.UL] handling of a breach that exposed data about drivers and riders.
472861,2017-11-22,Senator Blumenthal urges FTC to probe Uber's handling of breach,"U.S. Senator Richard Blumenthal on Wednesday urged the Federal Trade Commission to investigate Uber Technologies Inc's [UBER.UL] decision to pay off hackers behind a massive data breach without warning customers or drivers, which he called ""inexplicable."""
472860,2017-11-22,Senator Blumenthal urges FTC to probe Uber's handling of breach,"U.S. Senator Richard Blumenthal on Wednesday urged the Federal Trade Commission to investigate Uber Technologies Inc's [UBER.UL] decision to pay off hackers behind a massive data breach without warning customers or drivers, which he called ""inexplicable."""
472862,2017-11-22,Senator Blumenthal urges FTC to probe Uber's handling of breach,"U.S. Senator Richard Blumenthal on Wednesday urged the Federal Trade Commission to investigate Uber Technologies Inc's [UBER.UL] decision to pay off hackers behind a massive data breach without warning customers or drivers, which he called ""inexplicable."""
